ID,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj
AT2G05520.2,32.67978265,37.0172493,28.342316,0.765651596,-0.385240041,0.602593679,1
AT2G05520.3,30.685916,34.31556196,27.05627004,0.788454815,-0.342900017,0.64180774,1
AT2G05520.4,29.93979588,33.13086388,26.74872787,0.807365844,-0.308705541,0.684156257,1
AT2G05520.5,28.91049927,32.09915402,25.72184451,0.801324686,-0.319541174,0.661404037,1
AT2G05520.6,29.3074175,32.68801943,25.92681556,0.793159574,-0.334316947,0.647516296,1
AT2G05530.1,0.154629778,0.207292353,0.101967203,0.491900457,-1.0235617,0.96722816,1
AT2G05540.1,2.707776827,2.640629525,2.77492413,1.050857041,0.071566418,1,1
AT2G05550.1,0,0,0,NA,NA,NA,NA
AT2G05560.1,0,0,0,NA,NA,NA,NA
AT2G05562.1,0,0,0,NA,NA,NA,NA
AT2G05564.1,0,0,0,NA,NA,NA,NA
AT2G05567.1,0,0,0,NA,NA,NA,NA
AT2G05570.1,0,0,0,NA,NA,NA,NA
AT2G05580.1,0.745364178,0.51593841,0.974789945,1.889353313,0.917892514,0.876553313,1
AT2G05590.1,303.380473,302.3940032,304.3669428,1.006524401,0.009382147,0.95103078,1
AT2G05590.2,303.3835574,302.2973845,304.4697303,1.007186122,0.010330309,0.947545227,1
AT2G05600.1,0.051393741,0,0.102787482,Inf,Inf,1,1
AT2G05610.1,0.048309372,0.096618744,0,0,#NAME?,0.966040687,1
AT2G05620.1,150.4671796,151.4013294,149.5330298,0.987659952,-0.017913682,0.892968586,1
AT2G05630.1,277.5974948,279.8151721,275.3798174,0.984148984,-0.023051362,0.932947512,1
AT2G05630.2,316.6183715,321.9431398,311.2936031,0.966921063,-0.048529978,0.862652908,1
AT2G05632.1,184.8627536,177.5116774,192.2138297,1.082823578,0.114798208,0.695527763,1
AT2G05635.1,0.54854131,0.485279402,0.611803217,1.260723647,0.334252069,0.754463103,1
AT2G05640.1,0.777396804,0.885688903,0.669104705,0.755462446,-0.404568054,0.872161537,1
AT2G05642.1,0,0,0,NA,NA,NA,NA
AT2G05645.1,0.12131985,0.242639701,0,0,#NAME?,0.970107118,1
AT2G05647.1,0,0,0,NA,NA,NA,NA
AT2G05660.1,0.048309372,0.096618744,0,0,#NAME?,0.965890186,1
AT2G05670.1,0,0,0,NA,NA,NA,NA
AT2G05680.1,0,0,0,NA,NA,NA,NA
AT2G05690.1,0,0,0,NA,NA,NA,NA
AT2G05700.1,0.051501925,0,0.10300385,Inf,Inf,1,1
AT2G05710.1,14817.41004,14835.07326,14799.74682,0.997618722,-0.003439555,0.983577098,1
AT2G05715.1,74.18381068,78.94585992,69.42176143,0.879359114,-0.185475639,0.550474949,1
AT2G05720.1,3.50547457,4.023360222,2.987588918,0.742560634,-0.42941926,0.575951757,1
AT2G05730.1,0,0,0,NA,NA,NA,NA
AT2G05740.1,0,0,0,NA,NA,NA,NA
AT2G05750.1,0,0,0,NA,NA,NA,NA
AT2G05752.1,0,0,0,NA,NA,NA,NA
AT2G05753.1,49.77307554,48.64248899,50.9036621,1.046485555,0.065552398,0.943888933,1
AT2G05755.1,213.1198482,216.4654174,209.7742789,0.969089111,-0.045298763,0.746768236,1
AT2G05760.1,204.3255129,207.5659916,201.0850343,0.968776401,-0.045764372,0.937497018,1
AT2G05765.1,304.5666656,282.3562564,326.7770749,1.157321885,0.210790176,0.337376981,1
AT2G05770.1,0,0,0,NA,NA,NA,NA
AT2G05780.1,0.101967203,0,0.203934406,Inf,Inf,0.985062562,1
AT2G05786.1,0,0,0,NA,NA,NA,NA
AT2G05790.1,1289.128999,1339.617457,1238.640541,0.924622574,-0.113063509,0.670734534,1
AT2G05800.1,0.86447544,0.855136686,0.873814195,1.021841549,0.031171503,1,1
AT2G05801.1,0,0,0,NA,NA,NA,NA
AT2G05803.1,0,0,0,NA,NA,NA,NA
AT2G05810.1,378.0939828,381.3388096,374.849156,0.982981922,-0.024763211,0.999353791,1
AT2G05810.2,354.4648249,357.2482852,351.6813645,0.984417222,-0.022658197,0.985907646,1
AT2G05812.1,351.0928542,354.0020056,348.1837029,0.98356421,-0.023908856,0.988128848,1
AT2G05820.1,0,0,0,NA,NA,NA,NA
AT2G05830.1,1338.181756,1321.313876,1355.049635,1.02553198,0.036372481,0.898690123,1
AT2G05830.2,1302.39863,1283.681775,1321.115486,1.029161207,0.041468983,0.882292095,1
AT2G05830.3,1319.471601,1301.249519,1337.693684,1.028007053,0.039850163,0.886276564,1
AT2G05830.4,1329.413467,1313.396045,1345.430889,1.024390849,0.03476627,0.902189346,1
AT2G05840.1,2560.801727,2475.605646,2645.997809,1.068828476,0.09603035,0.730833834,1
AT2G05840.2,2560.702434,2475.509027,2645.895841,1.068829001,0.096031059,0.730803289,1
AT2G05845.1,9.115639221,10.10321952,8.128058921,0.804501862,-0.313832334,0.609728797,1
AT2G05850.1,0.448707906,0.230817138,0.666598674,2.887994713,1.530068101,0.674556843,1
AT2G05860.1,0.051393741,0,0.102787482,Inf,Inf,1,1
AT2G05870.1,0,0,0,NA,NA,NA,NA
AT2G05880.1,0.057704284,0.115408569,0,0,#NAME?,0.970314192,1
AT2G05890.1,0,0,0,NA,NA,NA,NA
AT2G05900.1,0.438624487,0.414584705,0.462664268,1.115970421,0.158298789,1,1
AT2G05910.1,31.57213704,30.44336284,32.70091125,1.074155685,0.103203108,0.792238312,1
AT2G05914.1,0.051501925,0,0.10300385,Inf,Inf,1,1
AT2G05915.1,0,0,0,NA,NA,NA,NA
AT2G05920.1,6542.476199,6491.808097,6593.144301,1.015609858,0.022346304,0.900699478,1
AT2G05930.1,0.051501925,0,0.10300385,Inf,Inf,1,1
AT2G05935.1,0.102895666,0,0.205791332,Inf,Inf,0.743988775,1
AT2G05940.1,500.6272604,506.297801,494.9567197,0.977599979,-0.03268384,0.865338387,1
AT2G05950.1,0,0,0,NA,NA,NA,NA
AT2G05960.1,0.584446878,0.807980323,0.360913433,0.446685919,-1.162667317,0.887389558,1
AT2G05970.1,0.057704284,0.115408569,0,0,#NAME?,0.970314192,1
AT2G05980.1,0.128954792,0,0.257909583,Inf,Inf,0.659170096,1
AT2G05985.1,0.10280669,0.103646176,0.101967203,0.983800913,-0.0235617,1,1
AT2G05990.1,5652.413837,5954.145635,5350.68204,0.898648163,-0.154171709,0.580872086,1
AT2G05990.2,5652.311031,5954.041989,5350.580073,0.898646681,-0.154174089,0.580871886,1
AT2G05995.1,2.219769127,2.38393496,2.055603294,0.862273228,-0.213783007,0.678205798,1
AT2G06000.1,216.3260387,217.4313886,215.2206887,0.989832655,-0.014743456,0.96507755,1
AT2G06000.2,239.5129721,240.9306152,238.0953289,0.988231938,-0.017078412,0.967031262,1
AT2G06002.1,0.204773892,0.103646176,0.305901609,2.95140274,1.5614008,0.710928977,1
AT2G06005.1,148.3743046,147.9266827,148.8219265,1.006051942,0.008704793,0.930967007,1
AT2G06005.2,144.7482622,144.3315078,145.1650165,1.00577496,0.008307541,0.920757498,1
AT2G06010.1,202.9882741,213.3972896,192.5792586,0.902444726,-0.148089523,0.658959267,1
AT2G06020.1,0.057704284,0.115408569,0,0,#NAME?,0.968676668,1
AT2G06025.1,397.1209607,399.9047997,394.3371217,0.986077491,-0.020227069,0.802645962,1
AT2G06040.1,253.2654779,263.6641261,242.8668297,0.92112201,-0.11853583,0.62336871,1
AT2G06045.1,5.503029241,5.816167795,5.189890687,0.892321348,-0.164364739,0.916076593,1
AT2G06050.1,413.0469665,414.4387082,411.6552249,0.993283728,-0.009722218,0.93004265,1
AT2G06050.2,413.5859536,414.0736325,413.0982747,0.997644482,-0.003402302,0.939817656,1
AT2G06050.3,408.0238319,407.6280195,408.4196443,1.001942027,0.002799036,0.94680901,1
AT2G06060.1,0.077561051,0,0.155122102,Inf,Inf,1,1
AT2G06070.1,0,0,0,NA,NA,NA,NA
AT2G06080.1,0.077561051,0,0.155122102,Inf,Inf,1,1
AT2G06090.1,0,0,0,NA,NA,NA,NA
AT2G06095.1,0,0,0,NA,NA,NA,NA
AT2G06100.1,0,0,0,NA,NA,NA,NA
AT2G06110.1,0,0,0,NA,NA,NA,NA
AT2G06120.1,0,0,0,NA,NA,NA,NA
AT2G06125.1,0,0,0,NA,NA,NA,NA
AT2G06130.1,0.050983601,0,0.101967203,Inf,Inf,1,1
AT2G06140.1,0.051393741,0,0.102787482,Inf,Inf,1,1
AT2G06150.1,0.048309372,0.096618744,0,0,#NAME?,0.970314183,1
AT2G06160.1,0,0,0,NA,NA,NA,NA
AT2G06165.1,0,0,0,NA,NA,NA,NA
AT2G06166.1,0,0,0,NA,NA,NA,NA
AT2G06170.1,0.050983601,0,0.101967203,Inf,Inf,1,1
AT2G06180.1,0,0,0,NA,NA,NA,NA
AT2G06190.1,0.077561051,0,0.155122102,Inf,Inf,1,1
AT2G06200.1,102.455726,109.9625476,94.94890433,0.863465848,-0.211788979,0.64846171,1
AT2G06210.1,1352.611627,1361.380757,1343.842496,0.987117299,-0.018706564,0.934258291,1
AT2G06220.1,0.048309372,0.096618744,0,0,#NAME?,0.969885568,1
AT2G06230.1,0,0,0,NA,NA,NA,NA
AT2G06235.1,0,0,0,NA,NA,NA,NA
AT2G06240.1,0,0,0,NA,NA,NA,NA
AT2G06245.1,0,0,0,NA,NA,NA,NA
AT2G06250.1,0,0,0,NA,NA,NA,NA
AT2G06255.1,20.16700862,21.06746071,19.26655653,0.914517264,-0.12891769,0.765833431,1
AT2G06260.1,0.096618744,0.193237489,0,0,#NAME?,0.890461425,1
AT2G06270.1,0,0,0,NA,NA,NA,NA
AT2G06280.1,0,0,0,NA,NA,NA,NA
AT2G06285.1,0,0,0,NA,NA,NA,NA
AT2G06290.1,0,0,0,NA,NA,NA,NA
AT2G06296.1,0,0,0,NA,NA,NA,NA
AT2G06303.1,0,0,0,NA,NA,NA,NA
AT2G06310.1,0.103216829,0.103646176,0.102787482,0.991715136,-0.01200232,1,1
AT2G06330.1,0,0,0,NA,NA,NA,NA
AT2G06335.1,0,0,0,NA,NA,NA,NA
AT2G06340.1,0.051393741,0,0.102787482,Inf,Inf,1,1
AT2G06350.1,0,0,0,NA,NA,NA,NA
AT2G06370.1,0,0,0,NA,NA,NA,NA
AT2G06380.1,0,0,0,NA,NA,NA,NA
AT2G06390.1,0,0,0,NA,NA,NA,NA
AT2G06400.1,0,0,0,NA,NA,NA,NA
AT2G06410.1,0,0,0,NA,NA,NA,NA
AT2G06420.1,0,0,0,NA,NA,NA,NA
AT2G06430.1,0,0,0,NA,NA,NA,NA
AT2G06440.1,0,0,0,NA,NA,NA,NA
AT2G06450.1,0,0,0,NA,NA,NA,NA
AT2G06460.1,0,0,0,NA,NA,NA,NA
AT2G06470.1,0,0,0,NA,NA,NA,NA
AT2G06480.1,0,0,0,NA,NA,NA,NA
AT2G06490.1,0,0,0,NA,NA,NA,NA
AT2G06500.1,0.051501925,0,0.10300385,Inf,Inf,1,1
AT2G06510.1,284.5794795,276.1325849,293.026374,1.061179991,0.085669379,0.763058824,1
AT2G06510.2,286.9326929,277.8569733,296.0084125,1.065326556,0.09129573,0.748640803,1
AT2G06520.1,444.6562286,448.33454,440.9779172,0.98359122,-0.023869238,0.894548106,1
AT2G06530.1,517.4629601,520.5198832,514.4060369,0.988254346,-0.0170457,0.838309654,1
AT2G06540.1,0,0,0,NA,NA,NA,NA
AT2G06541.1,0,0,0,NA,NA,NA,NA
AT2G06541.2,0,0,0,NA,NA,NA,NA
AT2G06550.1,0,0,0,NA,NA,NA,NA
AT2G06555.1,0.051393741,0,0.102787482,Inf,Inf,1,1
AT2G06555.2,0.051393741,0,0.102787482,Inf,Inf,1,1
AT2G06560.1,0.108687886,0.115408569,0.101967203,0.883532339,-0.178645153,1,1
AT2G06562.1,0.048309372,0.096618744,0,0,#NAME?,0.966327228,1
AT2G06570.1,0.051501925,0,0.10300385,Inf,Inf,1,1
AT2G06580.1,0,0,0,NA,NA,NA,NA
AT2G06590.1,0,0,0,NA,NA,NA,NA
AT2G06600.1,0,0,0,NA,NA,NA,NA
AT2G06610.1,0,0,0,NA,NA,NA,NA
AT2G06620.1,0,0,0,NA,NA,NA,NA
AT2G06630.1,0,0,0,NA,NA,NA,NA
AT2G06640.1,0,0,0,NA,NA,NA,NA
AT2G06645.1,0.050983601,0,0.101967203,Inf,Inf,1,1
AT2G06650.1,0.077561051,0,0.155122102,Inf,Inf,1,1
AT2G06660.1,0.204862869,0,0.409725738,Inf,Inf,0.69865678,1
AT2G06667.1,0,0,0,NA,NA,NA,NA
AT2G06670.1,0,0,0,NA,NA,NA,NA
AT2G06680.1,0,0,0,NA,NA,NA,NA
AT2G06690.1,0,0,0,NA,NA,NA,NA
AT2G06700.1,0,0,0,NA,NA,NA,NA
AT2G06710.1,0,0,0,NA,NA,NA,NA
AT2G06715.1,0,0,0,NA,NA,NA,NA
AT2G06720.1,0,0,0,NA,NA,NA,NA
AT2G06740.1,0,0,0,NA,NA,NA,NA
AT2G06750.1,0,0,0,NA,NA,NA,NA
AT2G06760.1,0.051501925,0,0.10300385,Inf,Inf,1,1
AT2G06770.1,0,0,0,NA,NA,NA,NA
AT2G06775.1,0,0,0,NA,NA,NA,NA
AT2G06780.1,0,0,0,NA,NA,NA,NA
AT2G06790.1,0,0,0,NA,NA,NA,NA
AT2G06800.1,0,0,0,NA,NA,NA,NA
AT2G06810.1,0,0,0,NA,NA,NA,NA
AT2G06820.1,0,0,0,NA,NA,NA,NA
AT2G06822.1,0,0,0,NA,NA,NA,NA
AT2G06830.1,0,0,0,NA,NA,NA,NA
AT2G06840.1,0,0,0,NA,NA,NA,NA
AT2G06845.1,0,0,0,NA,NA,NA,NA
AT2G06850.1,1387.654594,1623.845708,1151.46348,0.709096606,-0.495945904,0.129018792,1
AT2G06860.1,1.556755047,1.879819113,1.233690982,0.656281752,-0.607612774,0.499048082,1
AT2G06870.1,0,0,0,NA,NA,NA,NA
AT2G06875.1,0,0,0,NA,NA,NA,NA
AT2G06880.1,0.057704284,0.115408569,0,0,#NAME?,0.967815179,1
AT2G06885.1,0,0,0,NA,NA,NA,NA
AT2G06890.1,5.328593566,6.54233854,4.114848592,0.628956843,-0.668967068,0.416815885,1
AT2G06900.1,0,0,0,NA,NA,NA,NA
AT2G06902.1,0,0,0,NA,NA,NA,NA
AT2G06904.1,0,0,0,NA,NA,NA,NA
AT2G06906.1,0,0,0,NA,NA,NA,NA
AT2G06908.1,0,0,0,NA,NA,NA,NA
AT2G06910.1,0,0,0,NA,NA,NA,NA
AT2G06912.1,0,0,0,NA,NA,NA,NA
AT2G06914.1,0,0,0,NA,NA,NA,NA
AT2G06917.1,0,0,0,NA,NA,NA,NA
AT2G06920.1,0,0,0,NA,NA,NA,NA
AT2G06922.1,0,0,0,NA,NA,NA,NA
AT2G06925.1,121.9567033,142.1576171,101.7557895,0.715795548,-0.482380523,0.193834058,1
AT2G06930.1,0,0,0,NA,NA,NA,NA
AT2G06940.1,0.048309372,0.096618744,0,0,#NAME?,0.966364807,1
AT2G06950.1,1385.459179,1559.578913,1211.339445,0.776709299,-0.364553356,0.145248905,1
AT2G06960.1,0,0,0,NA,NA,NA,NA
AT2G06965.1,0,0,0,NA,NA,NA,NA
AT2G06967.1,0,0,0,NA,NA,NA,NA
AT2G06973.1,0,0,0,NA,NA,NA,NA
AT2G06980.1,0,0,0,NA,NA,NA,NA
AT2G06983.1,0,0,0,NA,NA,NA,NA
AT2G06985.1,0,0,0,NA,NA,NA,NA
AT2G06990.1,1423.959879,1394.787983,1453.131776,1.041829864,0.059119698,0.843591738,1
AT2G07000.1,1.192043508,1.512300921,0.871786095,0.576463376,-0.794699141,0.600183855,1
AT2G07010.1,0.159671487,0.115408569,0.203934406,1.767064679,0.821354847,1,1
AT2G07020.1,0.057704284,0.115408569,0,0,#NAME?,0.968012698,1
AT2G07030.1,0.050983601,0,0.101967203,Inf,Inf,1,1
AT2G07040.1,0.186248937,0.115408569,0.257089304,2.227644852,1.155519245,1,1
AT2G07042.1,8.066107538,9.243846181,6.888368894,0.745184284,-0.424330848,0.429389053,1
AT2G07050.1,3818.821831,3935.19459,3702.449073,0.940855398,-0.087955085,0.708238726,1
AT2G07070.1,1.433553149,1.94344315,0.923663147,0.475271503,-1.073176194,0.432350283,1
AT2G07080.1,0.952394745,0.772632975,1.132156515,1.465322542,0.551218261,0.783144559,1
AT2G07090.1,0,0,0,NA,NA,NA,NA
AT2G07100.1,0.051823088,0.103646176,0,0,#NAME?,0.968384495,1
AT2G07110.1,0,0,0,NA,NA,NA,NA
AT2G07120.1,0,0,0,NA,NA,NA,NA
AT2G07130.1,0,0,0,NA,NA,NA,NA
AT2G07140.1,0,0,0,NA,NA,NA,NA
AT2G07140.2,0,0,0,NA,NA,NA,NA
AT2G07150.1,0,0,0,NA,NA,NA,NA
AT2G07155.1,0,0,0,NA,NA,NA,NA
AT2G07160.1,0,0,0,NA,NA,NA,NA
AT2G07170.1,611.9065848,606.1117651,617.7014044,1.019121291,0.027325764,0.953193402,1
AT2G07180.1,259.9092084,256.9155741,262.9028427,1.023304421,0.033235393,0.989458539,1
AT2G07180.2,256.3671004,254.4090828,258.325118,1.015392671,0.022037751,0.954861079,1
AT2G07185.1,0,0,0,NA,NA,NA,NA
AT2G07190.1,0,0,0,NA,NA,NA,NA
AT2G07200.1,0,0,0,NA,NA,NA,NA
AT2G07210.1,0,0,0,NA,NA,NA,NA
AT2G07212.1,0.050983601,0,0.101967203,Inf,Inf,1,1
AT2G07213.1,0,0,0,NA,NA,NA,NA
AT2G07215.1,0,0,0,NA,NA,NA,NA
AT2G07220.1,0,0,0,NA,NA,NA,NA
AT2G07230.1,0,0,0,NA,NA,NA,NA
AT2G07240.1,0,0,0,NA,NA,NA,NA
AT2G07250.1,0,0,0,NA,NA,NA,NA
AT2G07260.1,0,0,0,NA,NA,NA,NA
AT2G07270.1,0,0,0,NA,NA,NA,NA
AT2G07280.1,0,0,0,NA,NA,NA,NA
AT2G07290.1,0,0,0,NA,NA,NA,NA
AT2G07300.1,0,0,0,NA,NA,NA,NA
AT2G07310.1,0,0,0,NA,NA,NA,NA
AT2G07320.1,0,0,0,NA,NA,NA,NA
AT2G07330.1,0,0,0,NA,NA,NA,NA
AT2G07340.1,362.4161614,378.3943648,346.4379581,0.91554735,-0.127293594,0.58183428,1
AT2G07340.2,360.0732183,375.5086827,344.6377538,0.917789041,-0.123765515,0.590729652,1
AT2G07360.1,4308.186674,4333.324158,4283.04919,0.98839806,-0.016835916,0.968170514,1
AT2G07360.2,4309.359787,4334.381852,4284.337722,0.988454148,-0.01675405,0.968191993,1
AT2G07362.1,0,0,0,NA,NA,NA,NA
AT2G07363.1,0,0,0,NA,NA,NA,NA
AT2G07365.1,0,0,0,NA,NA,NA,NA
AT2G07380.1,0,0,0,NA,NA,NA,NA
AT2G07390.1,0,0,0,NA,NA,NA,NA
AT2G07395.1,0,0,0,NA,NA,NA,NA
AT2G07400.1,0,0,0,NA,NA,NA,NA
AT2G07410.1,0.051393741,0,0.102787482,Inf,Inf,1,1
AT2G07420.1,0,0,0,NA,NA,NA,NA
AT2G07430.1,0,0,0,NA,NA,NA,NA
AT2G07440.1,0.129384139,0.103646176,0.155122102,1.4966505,0.58173736,1,1
AT2G07450.1,0,0,0,NA,NA,NA,NA
AT2G07455.1,0,0,0,NA,NA,NA,NA
AT2G07460.1,0,0,0,NA,NA,NA,NA
AT2G07470.1,0,0,0,NA,NA,NA,NA
AT2G07480.1,0,0,0,NA,NA,NA,NA
AT2G07483.1,0,0,0,NA,NA,NA,NA
AT2G07486.1,0,0,0,NA,NA,NA,NA
AT2G07490.1,0,0,0,NA,NA,NA,NA
AT2G07500.1,0,0,0,NA,NA,NA,NA
AT2G07505.1,0,0,0,NA,NA,NA,NA
AT2G07510.1,0,0,0,NA,NA,NA,NA
AT2G07520.1,0,0,0,NA,NA,NA,NA
AT2G07521.1,0,0,0,NA,NA,NA,NA
AT2G07530.1,0,0,0,NA,NA,NA,NA
AT2G07540.1,0,0,0,NA,NA,NA,NA
AT2G07550.1,0,0,0,NA,NA,NA,NA
AT2G07560.1,0,0,0,NA,NA,NA,NA
AT2G07570.1,0,0,0,NA,NA,NA,NA
AT2G07580.1,0,0,0,NA,NA,NA,NA
AT2G07590.1,0,0,0,NA,NA,NA,NA
AT2G07599.1,816.644981,691.3406613,941.9493007,1.3624966,0.44625263,0.141769002,1
AT2G07599.2,860.9499268,713.3233581,1008.576496,1.413912055,0.499692388,0.145209963,1
AT2G07600.1,0.259482785,0.212027313,0.306938256,1.447635452,0.533698345,1,1
AT2G07620.1,0.050983601,0,0.101967203,Inf,Inf,1,1
AT2G07630.1,0,0,0,NA,NA,NA,NA
AT2G07635.1,0,0,0,NA,NA,NA,NA
AT2G07640.1,0.128544652,0,0.257089304,Inf,Inf,0.772638298,1
AT2G07650.1,0,0,0,NA,NA,NA,NA
AT2G07660.1,0,0,0,NA,NA,NA,NA
AT2G07663.1,7.034703623,5.760068682,8.309338565,1.4425763,0.528647627,0.355522097,1
AT2G07664.1,47.72242371,44.18841789,51.25642952,1.159951679,0.214064707,0.564326505,1
AT2G07666.1,0.975844124,0.819682546,1.132005703,1.381029411,0.465744044,0.871544478,1
AT2G07667.1,321.8244866,262.5842595,381.0647138,1.451209278,0.537255585,0.631118402,1
AT2G07667.2,335.702486,276.8300497,394.5749223,1.4253327,0.511298712,0.625081871,1
AT2G07669.1,80.29654119,77.07346327,83.5196191,1.083636515,0.115880913,0.841416222,1
AT2G07670.1,0.854524274,0.577042845,1.132005703,1.961735967,0.97213088,0.826854693,1
AT2G07671.1,84.26094387,77.90677014,90.6151176,1.163122504,0.218003055,0.576365151,1
AT2G07672.1,21.77345287,17.24040088,26.30650485,1.525863872,0.60962626,0.538707815,1
AT2G07673.1,21.80229441,17.14378214,26.46080667,1.543463774,0.626171622,0.529188871,1
AT2G07674.1,307.4070894,262.7823828,352.0317959,1.339632407,0.421837182,0.2554126,1
AT2G07675.1,29.4025338,25.67242595,33.13264165,1.290592549,0.368033602,0.69560433,1
AT2G07676.1,170.8909706,164.5623372,177.2196041,1.076914725,0.106904015,0.764842758,1
AT2G07677.1,310.8109852,302.6084586,319.0135118,1.054212143,0.076165215,0.783661627,1
AT2G07678.1,277.9412453,290.5829901,265.2995006,0.91299047,-0.131328294,0.661225542,1
AT2G07680.1,1214.629813,1242.360142,1186.899484,0.955358631,-0.065885689,0.823561854,1
AT2G07681.1,295.6328962,259.4218754,331.8439169,1.279167057,0.35520469,0.731974898,1
AT2G07682.1,298.1466089,294.9569779,301.3362398,1.021627771,0.030869647,0.823063504,1
AT2G07683.1,23.2818453,19.89583957,26.66785102,1.340373243,0.422634793,0.71496157,1
AT2G07684.1,21.8213521,17.33701963,26.30568457,1.51731296,0.601518686,0.549106903,1
AT2G07685.1,42.21126366,35.79541754,48.62710978,1.358473043,0.441985937,0.521657688,1
AT2G07686.1,23.04392736,19.88413735,26.20371737,1.317820175,0.398153519,0.726627481,1
AT2G07687.1,1222.802448,1242.516926,1203.08797,0.968266866,-0.046523368,0.921506491,1
AT2G07688.1,193.855864,182.3220901,205.3896378,1.126520861,0.171874029,0.497312032,1
AT2G07689.1,278.4369715,272.8123307,284.0616123,1.041234505,0.058295027,0.744021533,1
AT2G07690.1,1237.599103,1244.653106,1230.545101,0.988665111,-0.016446173,0.99379595,1
AT2G07690.2,1234.417532,1241.4774,1227.357663,0.988626666,-0.016502275,0.993534856,1
AT2G07691.1,21.99470706,10.82999794,33.15941618,3.061811863,1.614385637,0.335076583,1
AT2G07692.1,22.09803208,10.93364412,33.26242003,3.042208038,1.605118814,0.337861347,1
AT2G07693.1,66.63707255,55.35389691,77.92024819,1.407674121,0.493313387,0.227968354,1
AT2G07694.1,30.68728747,19.27978138,42.09479357,2.183364673,1.126553114,0.238625496,1
AT2G07695.1,41.56441474,29.00203295,54.12679654,1.866310429,0.900188974,0.123902742,1
AT2G07696.1,32.75480711,20.68926754,44.82034668,2.166357344,1.115271237,0.187801941,1
AT2G07697.1,247.0906353,235.2184183,258.9628523,1.100946321,0.138744129,0.684919015,1
AT2G07698.1,8219.09029,8237.143338,8201.037242,0.995616673,-0.006337705,0.960492238,1
AT2G07699.1,48.07324219,39.2348414,56.91164298,1.450538372,0.536588461,0.710824214,1
AT2G07700.1,0.745836388,0.461634276,1.0300385,2.231286874,1.157876011,0.796949879,1
AT2G07701.1,46.21228724,33.96994242,58.45463207,1.720775129,0.783058579,0.577272285,1
AT2G07702.1,46.3336071,34.21258212,58.45463207,1.708571187,0.772790359,0.57904111,1
AT2G07703.1,46.51985603,34.32799069,58.71172137,1.710316281,0.774263141,0.576395944,1
AT2G07704.1,46.49327858,34.32799069,58.65856647,1.708767839,0.772956399,0.577058395,1
AT2G07705.1,46.44229498,34.32799069,58.55659927,1.705797458,0.770446355,0.580320621,1
AT2G07706.1,712.1490654,552.6002114,871.6979195,1.577447676,0.657592152,0.566105814,1
AT2G07707.1,48.50212154,36.65094156,60.35330153,1.646705349,0.719582432,0.58169378,1
AT2G07708.1,68.82744413,56.02456609,81.63032218,1.457045148,0.543045581,0.500496598,1
AT2G07708.2,113.9645143,90.1618084,137.7672203,1.527999745,0.611644303,0.556396076,1
AT2G07709.1,2710.248684,2516.633097,2903.864271,1.153868744,0.206479122,0.309829421,1
AT2G07710.1,0.745836388,0.461634276,1.0300385,2.231286874,1.157876011,0.817963871,1
AT2G07711.1,7447.559861,7020.687302,7874.43242,1.121604208,0.165563667,0.39986718,1
AT2G07712.1,481.8319342,427.2042359,536.4596325,1.255745115,0.328543663,0.167872999,1
AT2G07713.1,5.866113428,4.6032532,7.128973656,1.548681627,0.63104059,0.314117846,1
AT2G07714.1,35.37953644,33.07516995,37.68390293,1.139341173,0.188199824,0.560532318,1
AT2G07715.1,969.147299,988.4012324,949.8933656,0.961040248,-0.057331243,0.933808408,1
AT2G07716.1,152.510844,148.1261587,156.8955293,1.059202039,0.082977804,0.795669187,1
AT2G07717.1,585.682326,578.4493468,592.9153052,1.025008168,0.035635406,0.725356771,1
AT2G07718.1,10.53894454,13.64219353,7.435695544,0.545051317,-0.875536029,0.824139384,1
AT2G07719.1,13.34730394,16.17700475,10.51760312,0.650157633,-0.621138547,0.934127227,1
AT2G07720.1,0.745836388,0.461634276,1.0300385,2.231286874,1.157876011,0.807778763,1
AT2G07721.1,21.20478337,27.64014286,14.76942388,0.534346872,-0.904151521,0.797011369,1
AT2G07722.1,55.50336806,57.6133381,53.39339803,0.926754113,-0.109741483,0.979282999,1
AT2G07723.1,101.3513489,107.5444415,95.15825623,0.884827285,-0.176532221,0.934561449,1
AT2G07724.1,10.72528245,13.65395592,7.796608977,0.571014658,-0.808400314,0.871984016,1
AT2G07725.1,74.19489721,76.89713063,71.49266379,0.929718225,-0.105134558,1,1
AT2G07726.1,37.21697646,40.75752995,33.67642297,0.826262608,-0.275327715,0.833954796,1
AT2G07727.1,2905.635894,2743.950597,3067.321192,1.117848548,0.160724738,0.564517959,1
AT2G07728.1,115.4637547,129.3504512,101.5770583,0.785285689,-0.348710489,0.951886318,1
AT2G07729.1,21.16053281,25.03505993,17.28600569,0.690471912,-0.534345367,0.661146929,1
AT2G07730.1,0.745836388,0.461634276,1.0300385,2.231286874,1.157876011,0.798933914,1
AT2G07731.1,69.95593791,68.73256171,71.17931411,1.035598155,0.0504643,0.80791066,1
AT2G07732.1,523.0274611,566.1570574,479.8978647,0.847640877,-0.238474932,0.558010872,1
AT2G07733.1,322.6849729,319.2443845,326.1255614,1.021554574,0.030766279,0.704640058,1
AT2G07734.1,9.298943809,11.26290626,7.334981356,0.651251212,-0.618713942,1,1
